read_id	nh
ILLUMINA-075005_0053_FC:3:1:14843:1225#0	1
ILLUMINA-075005_0053_FC:3:1:16114:1224#0	1
ILLUMINA-075005_0053_FC:3:1:16129:1233#0	1
ILLUMINA-075005_0053_FC:3:1:16292:1231#0	1
ILLUMINA-075005_0053_FC:3:1:16601:1226#0	1
ILLUMINA-075005_0053_FC:3:1:16759:1226#0	1
ILLUMINA-075005_0053_FC:3:1:17428:1226#0	1
ILLUMINA-075005_0053_FC:3:1:17499:1231#0	1
ILLUMINA-075005_0053_FC:3:1:18649:1224#0	1
ILLUMINA-075005_0053_FC:3:1:19213:1235#0	1
ILLUMINA-075005_0053_FC:3:1:1120:1239#0	1
ILLUMINA-075005_0053_FC:3:1:1388:1238#0	1
ILLUMINA-075005_0053_FC:3:1:1531:1241#0	1
ILLUMINA-075005_0053_FC:3:1:2034:1239#0	1
ILLUMINA-075005_0053_FC:3:1:2108:1236#0	1
ILLUMINA-075005_0053_FC:3:1:2253:1241#0	1
ILLUMINA-075005_0053_FC:3:1:2275:1238#0	1
ILLUMINA-075005_0053_FC:3:1:2373:1243#0	1
ILLUMINA-075005_0053_FC:3:1:3444:1241#0	1
ILLUMINA-075005_0053_FC:3:1:3619:1247#0	1
ILLUMINA-075005_0053_FC:3:1:4102:1241#0	1
ILLUMINA-075005_0053_FC:3:1:4186:1245#0	1
ILLUMINA-075005_0053_FC:3:1:4251:1237#0	1
ILLUMINA-075005_0053_FC:3:1:4372:1236#0	1
ILLUMINA-075005_0053_FC:3:1:4457:1246#0	1
ILLUMINA-075005_0053_FC:3:1:5407:1241#0	1
ILLUMINA-075005_0053_FC:3:1:5825:1236#0	1
ILLUMINA-075005_0053_FC:3:1:6098:1241#0	1
ILLUMINA-075005_0053_FC:3:1:6133:1240#0	1
ILLUMINA-075005_0053_FC:3:1:6266:1236#0	1
ILLUMINA-075005_0053_FC:3:1:6435:1238#0	1
ILLUMINA-075005_0053_FC:3:1:7000:1235#0	1
ILLUMINA-075005_0053_FC:3:1:7034:1239#0	1
ILLUMINA-075005_0053_FC:3:1:7076:1246#0	1
ILLUMINA-075005_0053_FC:3:1:7166:1237#0	1
ILLUMINA-075005_0053_FC:3:1:7186:1237#0	1
ILLUMINA-075005_0053_FC:3:1:7427:1246#0	1
ILLUMINA-075005_0053_FC:3:1:7607:1240#0	1
ILLUMINA-075005_0053_FC:3:1:8089:1244#0	1
ILLUMINA-075005_0053_FC:3:1:8220:1243#0	1
ILLUMINA-075005_0053_FC:3:1:8481:1240#0	1
ILLUMINA-075005_0053_FC:3:1:8739:1245#0	1
ILLUMINA-075005_0053_FC:3:1:8801:1244#0	1
ILLUMINA-075005_0053_FC:3:1:8987:1244#0	1
ILLUMINA-075005_0053_FC:3:1:9025:1243#0	1
ILLUMINA-075005_0053_FC:3:1:9306:1237#0	1
ILLUMINA-075005_0053_FC:3:1:9701:1244#0	1
ILLUMINA-075005_0053_FC:3:1:10026:1236#0	1
ILLUMINA-075005_0053_FC:3:1:10242:1244#0	1
ILLUMINA-075005_0053_FC:3:1:10263:1246#0	1
ILLUMINA-075005_0053_FC:3:1:10281:1241#0	1
ILLUMINA-075005_0053_FC:3:1:11212:1240#0	1
ILLUMINA-075005_0053_FC:3:1:11293:1238#0	1
ILLUMINA-075005_0053_FC:3:1:11434:1237#0	1
ILLUMINA-075005_0053_FC:3:1:12002:1240#0	1
ILLUMINA-075005_0053_FC:3:1:12118:1236#0	1
ILLUMINA-075005_0053_FC:3:1:12272:1246#0	1
ILLUMINA-075005_0053_FC:3:1:12293:1241#0	1
ILLUMINA-075005_0053_FC:3:1:12409:1237#0	1
ILLUMINA-075005_0053_FC:3:1:12495:1240#0	1
ILLUMINA-075005_0053_FC:3:1:12763:1243#0	1
ILLUMINA-075005_0053_FC:3:1:13785:1243#0	1
ILLUMINA-075005_0053_FC:3:1:13806:1241#0	1
ILLUMINA-075005_0053_FC:3:1:13931:1240#0	2
ILLUMINA-075005_0053_FC:3:1:14027:1237#0	1
ILLUMINA-075005_0053_FC:3:1:14218:1240#0	1
ILLUMINA-075005_0053_FC:3:1:14510:1241#0	1
ILLUMINA-075005_0053_FC:3:1:14533:1244#0	1
ILLUMINA-075005_0053_FC:3:1:14679:1238#0	1
ILLUMINA-075005_0053_FC:3:1:15412:1242#0	1
ILLUMINA-075005_0053_FC:3:1:15697:1243#0	1
ILLUMINA-075005_0053_FC:3:1:15796:1241#0	1
ILLUMINA-075005_0053_FC:3:1:15987:1241#0	1
ILLUMINA-075005_0053_FC:3:1:16442:1238#0	1
ILLUMINA-075005_0053_FC:3:1:16617:1246#0	1
ILLUMINA-075005_0053_FC:3:1:16756:1245#0	1
ILLUMINA-075005_0053_FC:3:1:16809:1245#0	1
ILLUMINA-075005_0053_FC:3:1:17062:1240#0	1
ILLUMINA-075005_0053_FC:3:1:18603:1240#0	1
ILLUMINA-075005_0053_FC:3:1:18626:1235#0	1
ILLUMINA-075005_0053_FC:3:1:18828:1244#0	1
ILLUMINA-075005_0053_FC:3:1:19083:1239#0	1
ILLUMINA-075005_0053_FC:3:1:1195:1251#0	1
ILLUMINA-075005_0053_FC:3:1:1427:1249#0	1
ILLUMINA-075005_0053_FC:3:1:1792:1250#0	1
ILLUMINA-075005_0053_FC:3:1:1962:1257#0	1
ILLUMINA-075005_0053_FC:3:1:2414:1247#0	1
ILLUMINA-075005_0053_FC:3:1:3009:1247#0	1
ILLUMINA-075005_0053_FC:3:1:3074:1250#0	1
ILLUMINA-075005_0053_FC:3:1:3301:1256#0	1
ILLUMINA-075005_0053_FC:3:1:3491:1258#0	1
ILLUMINA-075005_0053_FC:3:1:3657:1258#0	1
ILLUMINA-075005_0053_FC:3:1:3979:1255#0	1
ILLUMINA-075005_0053_FC:3:1:4171:1257#0	1
ILLUMINA-075005_0053_FC:3:1:4370:1256#0	1
ILLUMINA-075005_0053_FC:3:1:4809:1251#0	1
ILLUMINA-075005_0053_FC:3:1:5225:1247#0	1
ILLUMINA-075005_0053_FC:3:1:5902:1253#0	1
ILLUMINA-075005_0053_FC:3:1:6091:1258#0	1
ILLUMINA-075005_0053_FC:3:1:6455:1256#0	1
ILLUMINA-075005_0053_FC:3:1:6863:1259#0	1
ILLUMINA-075005_0053_FC:3:1:6881:1258#0	1
ILLUMINA-075005_0053_FC:3:1:6955:1256#0	1
ILLUMINA-075005_0053_FC:3:1:7025:1257#0	1
ILLUMINA-075005_0053_FC:3:1:7503:1256#0	1
ILLUMINA-075005_0053_FC:3:1:7705:1248#0	1
ILLUMINA-075005_0053_FC:3:1:7751:1249#0	1
ILLUMINA-075005_0053_FC:3:1:8041:1258#0	1
ILLUMINA-075005_0053_FC:3:1:8155:1256#0	1
ILLUMINA-075005_0053_FC:3:1:8287:1251#0	1
ILLUMINA-075005_0053_FC:3:1:8545:1257#0	1
ILLUMINA-075005_0053_FC:3:1:8835:1256#0	1
ILLUMINA-075005_0053_FC:3:1:9188:1251#0	1
ILLUMINA-075005_0053_FC:3:1:9224:1258#0	1
ILLUMINA-075005_0053_FC:3:1:9400:1252#0	1
ILLUMINA-075005_0053_FC:3:1:9524:1254#0	1
ILLUMINA-075005_0053_FC:3:1:9903:1254#0	1
ILLUMINA-075005_0053_FC:3:1:10084:1250#0	1
ILLUMINA-075005_0053_FC:3:1:10561:1251#0	1
ILLUMINA-075005_0053_FC:3:1:10693:1251#0	1
ILLUMINA-075005_0053_FC:3:1:11826:1258#0	1
ILLUMINA-075005_0053_FC:3:1:12810:1256#0	1
ILLUMINA-075005_0053_FC:3:1:12973:1250#0	1
ILLUMINA-075005_0053_FC:3:1:13146:1249#0	1
ILLUMINA-075005_0053_FC:3:1:13259:1248#0	1
ILLUMINA-075005_0053_FC:3:1:13275:1255#0	1
ILLUMINA-075005_0053_FC:3:1:14470:1255#0	1
ILLUMINA-075005_0053_FC:3:1:14582:1257#0	1
ILLUMINA-075005_0053_FC:3:1:14721:1259#0	1
ILLUMINA-075005_0053_FC:3:1:15145:1253#0	1
ILLUMINA-075005_0053_FC:3:1:15719:1247#0	1
ILLUMINA-075005_0053_FC:3:1:16149:1249#0	1
ILLUMINA-075005_0053_FC:3:1:16295:1256#0	1
ILLUMINA-075005_0053_FC:3:1:16331:1247#0	1
ILLUMINA-075005_0053_FC:3:1:16666:1253#0	1
ILLUMINA-075005_0053_FC:3:1:16991:1256#0	1
ILLUMINA-075005_0053_FC:3:1:17111:1247#0	1
ILLUMINA-075005_0053_FC:3:1:17279:1247#0	1
ILLUMINA-075005_0053_FC:3:1:18369:1253#0	1
ILLUMINA-075005_0053_FC:3:1:1419:1269#0	1
ILLUMINA-075005_0053_FC:3:1:1572:1261#0	1
ILLUMINA-075005_0053_FC:3:1:1770:1267#0	1
ILLUMINA-075005_0053_FC:3:1:1800:1269#0	1
ILLUMINA-075005_0053_FC:3:1:2186:1260#0	1
ILLUMINA-075005_0053_FC:3:1:2213:1264#0	1
ILLUMINA-075005_0053_FC:3:1:2831:1260#0	1
ILLUMINA-075005_0053_FC:3:1:3207:1267#0	1
ILLUMINA-075005_0053_FC:3:1:3389:1263#0	1
ILLUMINA-075005_0053_FC:3:1:3606:1264#0	1
ILLUMINA-075005_0053_FC:3:1:3833:1264#0	1
ILLUMINA-075005_0053_FC:3:1:3872:1261#0	1
ILLUMINA-075005_0053_FC:3:1:3959:1262#0	1
ILLUMINA-075005_0053_FC:3:1:5458:1262#0	1
ILLUMINA-075005_0053_FC:3:1:5522:1264#0	1
ILLUMINA-075005_0053_FC:3:1:5566:1259#0	1
ILLUMINA-075005_0053_FC:3:1:5778:1268#0	1
ILLUMINA-075005_0053_FC:3:1:5937:1269#0	1
ILLUMINA-075005_0053_FC:3:1:6410:1259#0	1
ILLUMINA-075005_0053_FC:3:1:6580:1263#0	1
ILLUMINA-075005_0053_FC:3:1:6995:1267#0	1
ILLUMINA-075005_0053_FC:3:1:7582:1264#0	1
ILLUMINA-075005_0053_FC:3:1:7659:1263#0	1
ILLUMINA-075005_0053_FC:3:1:7732:1267#0	1
ILLUMINA-075005_0053_FC:3:1:7883:1264#0	1
ILLUMINA-075005_0053_FC:3:1:8187:1268#0	1
ILLUMINA-075005_0053_FC:3:1:8213:1260#0	1
ILLUMINA-075005_0053_FC:3:1:8635:1264#0	1
ILLUMINA-075005_0053_FC:3:1:8676:1262#0	1
ILLUMINA-075005_0053_FC:3:1:8892:1261#0	1
ILLUMINA-075005_0053_FC:3:1:9035:1261#0	1
ILLUMINA-075005_0053_FC:3:1:9065:1264#0	1
ILLUMINA-075005_0053_FC:3:1:9088:1260#0	1
ILLUMINA-075005_0053_FC:3:1:9387:1265#0	1
ILLUMINA-075005_0053_FC:3:1:10193:1266#0	1
ILLUMINA-075005_0053_FC:3:1:10318:1270#0	1
ILLUMINA-075005_0053_FC:3:1:10875:1269#0	1
ILLUMINA-075005_0053_FC:3:1:11020:1261#0	1
ILLUMINA-075005_0053_FC:3:1:11115:1265#0	1
ILLUMINA-075005_0053_FC:3:1:11193:1266#0	1
ILLUMINA-075005_0053_FC:3:1:11522:1268#0	1
ILLUMINA-075005_0053_FC:3:1:11551:1261#0	1
ILLUMINA-075005_0053_FC:3:1:11646:1268#0	1
ILLUMINA-075005_0053_FC:3:1:11733:1268#0	1
ILLUMINA-075005_0053_FC:3:1:12080:1266#0	1
ILLUMINA-075005_0053_FC:3:1:12261:1269#0	1
ILLUMINA-075005_0053_FC:3:1:13017:1260#0	1
ILLUMINA-075005_0053_FC:3:1:13473:1268#0	1
ILLUMINA-075005_0053_FC:3:1:13875:1268#0	1
ILLUMINA-075005_0053_FC:3:1:13959:1267#0	1
ILLUMINA-075005_0053_FC:3:1:14308:1260#0	1
ILLUMINA-075005_0053_FC:3:1:15023:1259#0	1
ILLUMINA-075005_0053_FC:3:1:15409:1266#0	1
ILLUMINA-075005_0053_FC:3:1:15665:1262#0	1
ILLUMINA-075005_0053_FC:3:1:15742:1266#0	1
ILLUMINA-075005_0053_FC:3:1:15844:1259#0	1
ILLUMINA-075005_0053_FC:3:1:15940:1259#0	1
ILLUMINA-075005_0053_FC:3:1:15956:1270#0	1
ILLUMINA-075005_0053_FC:3:1:16071:1262#0	1
ILLUMINA-075005_0053_FC:3:1:16690:1259#0	1
ILLUMINA-075005_0053_FC:3:1:16742:1266#0	1
ILLUMINA-075005_0053_FC:3:1:17781:1268#0	1
ILLUMINA-075005_0053_FC:3:1:18342:1264#0	1
ILLUMINA-075005_0053_FC:3:1:18469:1263#0	1
ILLUMINA-075005_0053_FC:3:1:18679:1261#0	1
ILLUMINA-075005_0053_FC:3:1:18874:1270#0	1
ILLUMINA-075005_0053_FC:3:1:18897:1270#0	1
ILLUMINA-075005_0053_FC:3:1:19353:1269#0	1
ILLUMINA-075005_0053_FC:3:1:19412:1264#0	1
ILLUMINA-075005_0053_FC:3:1:19463:1270#0	1
ILLUMINA-075005_0053_FC:3:1:19726:1261#0	1
ILLUMINA-075005_0053_FC:3:1:1229:1273#0	1
ILLUMINA-075005_0053_FC:3:1:1749:1281#0	1
ILLUMINA-075005_0053_FC:3:1:2143:1281#0	1
ILLUMINA-075005_0053_FC:3:1:2595:1280#0	1
ILLUMINA-075005_0053_FC:3:1:3187:1271#0	1
ILLUMINA-075005_0053_FC:3:1:3349:1279#0	1
ILLUMINA-075005_0053_FC:3:1:3670:1273#0	1
ILLUMINA-075005_0053_FC:3:1:3720:1279#0	1
ILLUMINA-075005_0053_FC:3:1:4262:1279#0	1
ILLUMINA-075005_0053_FC:3:1:5061:1282#0	1
ILLUMINA-075005_0053_FC:3:1:5250:1272#0	1
ILLUMINA-075005_0053_FC:3:1:5333:1278#0	1
ILLUMINA-075005_0053_FC:3:1:5504:1279#0	1
ILLUMINA-075005_0053_FC:3:1:5537:1277#0	1
ILLUMINA-075005_0053_FC:3:1:5607:1279#0	1
ILLUMINA-075005_0053_FC:3:1:5758:1273#0	1
ILLUMINA-075005_0053_FC:3:1:5911:1271#0	1
ILLUMINA-075005_0053_FC:3:1:6465:1282#0	1
ILLUMINA-075005_0053_FC:3:1:7036:1282#0	1
ILLUMINA-075005_0053_FC:3:1:7398:1271#0	1
ILLUMINA-075005_0053_FC:3:1:7599:1274#0	1
ILLUMINA-075005_0053_FC:3:1:7960:1282#0	1
ILLUMINA-075005_0053_FC:3:1:8230:1270#0	1
ILLUMINA-075005_0053_FC:3:1:8603:1279#0	1
ILLUMINA-075005_0053_FC:3:1:8915:1280#0	1
ILLUMINA-075005_0053_FC:3:1:9000:1273#0	1
ILLUMINA-075005_0053_FC:3:1:9223:1279#0	1
ILLUMINA-075005_0053_FC:3:1:9290:1276#0	1
ILLUMINA-075005_0053_FC:3:1:10038:1282#0	1
ILLUMINA-075005_0053_FC:3:1:10214:1273#0	1
ILLUMINA-075005_0053_FC:3:1:10254:1273#0	1
ILLUMINA-075005_0053_FC:3:1:10692:1274#0	1
ILLUMINA-075005_0053_FC:3:1:10766:1280#0	1
ILLUMINA-075005_0053_FC:3:1:11691:1278#0	1
ILLUMINA-075005_0053_FC:3:1:12060:1271#0	1
ILLUMINA-075005_0053_FC:3:1:12177:1276#0	1
ILLUMINA-075005_0053_FC:3:1:12410:1274#0	1
ILLUMINA-075005_0053_FC:3:1:13534:1273#0	1
ILLUMINA-075005_0053_FC:3:1:14145:1271#0	1
ILLUMINA-075005_0053_FC:3:1:14464:1276#0	1
ILLUMINA-075005_0053_FC:3:1:14542:1276#0	1
ILLUMINA-075005_0053_FC:3:1:14707:1271#0	1
ILLUMINA-075005_0053_FC:3:1:15442:1282#0	1
ILLUMINA-075005_0053_FC:3:1:16017:1277#0	1
ILLUMINA-075005_0053_FC:3:1:16105:1278#0	1
ILLUMINA-075005_0053_FC:3:1:16158:1273#0	1
ILLUMINA-075005_0053_FC:3:1:16596:1272#0	1
ILLUMINA-075005_0053_FC:3:1:16905:1275#0	1
ILLUMINA-075005_0053_FC:3:1:17146:1271#0	1
ILLUMINA-075005_0053_FC:3:1:17173:1273#0	1
ILLUMINA-075005_0053_FC:3:1:17694:1281#0	1
ILLUMINA-075005_0053_FC:3:1:18133:1275#0	1
ILLUMINA-075005_0053_FC:3:1:18239:1279#0	6
ILLUMINA-075005_0053_FC:3:1:18274:1280#0	1
ILLUMINA-075005_0053_FC:3:1:18916:1279#0	1
ILLUMINA-075005_0053_FC:3:1:18986:1276#0	1
ILLUMINA-075005_0053_FC:3:1:19512:1280#0	1
ILLUMINA-075005_0053_FC:3:1:1724:1292#0	1
ILLUMINA-075005_0053_FC:3:1:2004:1293#0	1
ILLUMINA-075005_0053_FC:3:1:2916:1293#0	1
ILLUMINA-075005_0053_FC:3:1:3550:1286#0	1
ILLUMINA-075005_0053_FC:3:1:5150:1287#0	1
ILLUMINA-075005_0053_FC:3:1:5174:1289#0	1
ILLUMINA-075005_0053_FC:3:1:5245:1292#0	1
ILLUMINA-075005_0053_FC:3:1:5727:1294#0	1
ILLUMINA-075005_0053_FC:3:1:5787:1290#0	1
ILLUMINA-075005_0053_FC:3:1:6082:1291#0	1
ILLUMINA-075005_0053_FC:3:1:6407:1291#0	1
ILLUMINA-075005_0053_FC:3:1:6442:1293#0	1
ILLUMINA-075005_0053_FC:3:1:7172:1288#0	1
ILLUMINA-075005_0053_FC:3:1:7939:1283#0	1
ILLUMINA-075005_0053_FC:3:1:8139:1288#0	1
ILLUMINA-075005_0053_FC:3:1:8210:1292#0	1
ILLUMINA-075005_0053_FC:3:1:8355:1288#0	1
ILLUMINA-075005_0053_FC:3:1:8698:1284#0	1
ILLUMINA-075005_0053_FC:3:1:8990:1293#0	1
ILLUMINA-075005_0053_FC:3:1:9133:1284#0	1
ILLUMINA-075005_0053_FC:3:1:9404:1291#0	1
ILLUMINA-075005_0053_FC:3:1:9475:1292#0	1
ILLUMINA-075005_0053_FC:3:1:10016:1290#0	1
ILLUMINA-075005_0053_FC:3:1:10097:1290#0	1
ILLUMINA-075005_0053_FC:3:1:10326:1288#0	1
ILLUMINA-075005_0053_FC:3:1:11351:1293#0	1
ILLUMINA-075005_0053_FC:3:1:11445:1294#0	1
ILLUMINA-075005_0053_FC:3:1:11466:1289#0	1
ILLUMINA-075005_0053_FC:3:1:11672:1288#0	1
ILLUMINA-075005_0053_FC:3:1:11934:1284#0	1
ILLUMINA-075005_0053_FC:3:1:12495:1283#0	1
ILLUMINA-075005_0053_FC:3:1:13243:1292#0	1
ILLUMINA-075005_0053_FC:3:1:13553:1293#0	1
ILLUMINA-075005_0053_FC:3:1:13607:1291#0	1
ILLUMINA-075005_0053_FC:3:1:13748:1287#0	1
ILLUMINA-075005_0053_FC:3:1:13844:1287#0	1
ILLUMINA-075005_0053_FC:3:1:13870:1285#0	1
ILLUMINA-075005_0053_FC:3:1:13992:1282#0	1
ILLUMINA-075005_0053_FC:3:1:14073:1290#0	1
ILLUMINA-075005_0053_FC:3:1:14108:1291#0	1
ILLUMINA-075005_0053_FC:3:1:14305:1284#0	1
ILLUMINA-075005_0053_FC:3:1:14428:1286#0	1
ILLUMINA-075005_0053_FC:3:1:14502:1292#0	1
ILLUMINA-075005_0053_FC:3:1:15402:1283#0	1
ILLUMINA-075005_0053_FC:3:1:15486:1291#0	1
ILLUMINA-075005_0053_FC:3:1:15822:1283#0	1
ILLUMINA-075005_0053_FC:3:1:16280:1292#0	1
ILLUMINA-075005_0053_FC:3:1:16305:1287#0	1
ILLUMINA-075005_0053_FC:3:1:16490:1286#0	1
ILLUMINA-075005_0053_FC:3:1:16852:1284#0	1
ILLUMINA-075005_0053_FC:3:1:16992:1293#0	1
ILLUMINA-075005_0053_FC:3:1:17088:1285#0	1
ILLUMINA-075005_0053_FC:3:1:17173:1291#0	1
ILLUMINA-075005_0053_FC:3:1:17667:1285#0	1
ILLUMINA-075005_0053_FC:3:1:18347:1285#0	2
ILLUMINA-075005_0053_FC:3:1:18420:1286#0	1
ILLUMINA-075005_0053_FC:3:1:18772:1288#0	1
ILLUMINA-075005_0053_FC:3:1:18862:1288#0	1
ILLUMINA-075005_0053_FC:3:1:1106:1297#0	1
ILLUMINA-075005_0053_FC:3:1:1600:1302#0	1
ILLUMINA-075005_0053_FC:3:1:1764:1299#0	1
ILLUMINA-075005_0053_FC:3:1:2134:1298#0	1
ILLUMINA-075005_0053_FC:3:1:2282:1302#0	1
ILLUMINA-075005_0053_FC:3:1:2764:1300#0	1
ILLUMINA-075005_0053_FC:3:1:2858:1303#0	1
ILLUMINA-075005_0053_FC:3:1:3200:1297#0	1
ILLUMINA-075005_0053_FC:3:1:3222:1303#0	1
ILLUMINA-075005_0053_FC:3:1:3633:1297#0	1
ILLUMINA-075005_0053_FC:3:1:3659:1302#0	1
ILLUMINA-075005_0053_FC:3:1:3684:1294#0	1
ILLUMINA-075005_0053_FC:3:1:4278:1295#0	1
ILLUMINA-075005_0053_FC:3:1:4464:1296#0	1
ILLUMINA-075005_0053_FC:3:1:4655:1299#0	1
ILLUMINA-075005_0053_FC:3:1:4888:1303#0	1
ILLUMINA-075005_0053_FC:3:1:4953:1301#0	1
ILLUMINA-075005_0053_FC:3:1:5277:1305#0	1
ILLUMINA-075005_0053_FC:3:1:5317:1299#0	1
ILLUMINA-075005_0053_FC:3:1:5562:1295#0	1
ILLUMINA-075005_0053_FC:3:1:7694:1302#0	1
ILLUMINA-075005_0053_FC:3:1:7954:1299#0	1
ILLUMINA-075005_0053_FC:3:1:7992:1299#0	1
ILLUMINA-075005_0053_FC:3:1:8263:1295#0	1
ILLUMINA-075005_0053_FC:3:1:8498:1298#0	1
ILLUMINA-075005_0053_FC:3:1:8712:1303#0	1
ILLUMINA-075005_0053_FC:3:1:9106:1297#0	1
ILLUMINA-075005_0053_FC:3:1:9360:1301#0	1
ILLUMINA-075005_0053_FC:3:1:9591:1300#0	1
ILLUMINA-075005_0053_FC:3:1:9729:1303#0	1
ILLUMINA-075005_0053_FC:3:1:10146:1301#0	1
ILLUMINA-075005_0053_FC:3:1:10485:1297#0	1
ILLUMINA-075005_0053_FC:3:1:10604:1297#0	1
ILLUMINA-075005_0053_FC:3:1:10648:1300#0	1
ILLUMINA-075005_0053_FC:3:1:10811:1296#0	1
ILLUMINA-075005_0053_FC:3:1:11010:1301#0	1
ILLUMINA-075005_0053_FC:3:1:11151:1300#0	1
ILLUMINA-075005_0053_FC:3:1:11940:1303#0	1
ILLUMINA-075005_0053_FC:3:1:12038:1304#0	1
ILLUMINA-075005_0053_FC:3:1:12642:1303#0	1
ILLUMINA-075005_0053_FC:3:1:12915:1302#0	1
ILLUMINA-075005_0053_FC:3:1:12951:1300#0	1
ILLUMINA-075005_0053_FC:3:1:12972:1299#0	1
ILLUMINA-075005_0053_FC:3:1:13022:1294#0	1
ILLUMINA-075005_0053_FC:3:1:13232:1306#0	1
ILLUMINA-075005_0053_FC:3:1:13516:1300#0	1
ILLUMINA-075005_0053_FC:3:1:14365:1298#0	1
ILLUMINA-075005_0053_FC:3:1:14783:1302#0	1
ILLUMINA-075005_0053_FC:3:1:15016:1299#0	1
ILLUMINA-075005_0053_FC:3:1:15071:1297#0	1
ILLUMINA-075005_0053_FC:3:1:15344:1300#0	1
ILLUMINA-075005_0053_FC:3:1:15518:1303#0	1
ILLUMINA-075005_0053_FC:3:1:15592:1299#0	1
ILLUMINA-075005_0053_FC:3:1:15891:1300#0	1
ILLUMINA-075005_0053_FC:3:1:16123:1299#0	1
ILLUMINA-075005_0053_FC:3:1:16820:1301#0	1
ILLUMINA-075005_0053_FC:3:1:17482:1301#0	1
ILLUMINA-075005_0053_FC:3:1:17501:1303#0	1
ILLUMINA-075005_0053_FC:3:1:17535:1302#0	1
ILLUMINA-075005_0053_FC:3:1:17552:1298#0	1
ILLUMINA-075005_0053_FC:3:1:18338:1302#0	1
ILLUMINA-075005_0053_FC:3:1:18385:1301#0	1
ILLUMINA-075005_0053_FC:3:1:19029:1297#0	1
ILLUMINA-075005_0053_FC:3:1:19108:1301#0	1
ILLUMINA-075005_0053_FC:3:1:19565:1296#0	1
ILLUMINA-075005_0053_FC:3:1:19598:1303#0	1
ILLUMINA-075005_0053_FC:3:1:1555:1312#0	1
ILLUMINA-075005_0053_FC:3:1:1584:1316#0	1
ILLUMINA-075005_0053_FC:3:1:1637:1310#0	1
ILLUMINA-075005_0053_FC:3:1:1685:1309#0	1
ILLUMINA-075005_0053_FC:3:1:2544:1306#0	1
ILLUMINA-075005_0053_FC:3:1:3392:1309#0	4
ILLUMINA-075005_0053_FC:3:1:3646:1317#0	1
ILLUMINA-075005_0053_FC:3:1:4087:1308#0	1
ILLUMINA-075005_0053_FC:3:1:4255:1317#0	1
ILLUMINA-075005_0053_FC:3:1:4477:1311#0	1
ILLUMINA-075005_0053_FC:3:1:4547:1310#0	1
ILLUMINA-075005_0053_FC:3:1:4690:1306#0	1
ILLUMINA-075005_0053_FC:3:1:4765:1312#0	1
ILLUMINA-075005_0053_FC:3:1:4793:1312#0	1
ILLUMINA-075005_0053_FC:3:1:5083:1313#0	1
ILLUMINA-075005_0053_FC:3:1:5202:1316#0	1
ILLUMINA-075005_0053_FC:3:1:5456:1313#0	1
ILLUMINA-075005_0053_FC:3:1:5910:1310#0	1
ILLUMINA-075005_0053_FC:3:1:5951:1317#0	1
ILLUMINA-075005_0053_FC:3:1:6655:1311#0	1
ILLUMINA-075005_0053_FC:3:1:6854:1312#0	1
ILLUMINA-075005_0053_FC:3:1:6932:1309#0	1
ILLUMINA-075005_0053_FC:3:1:7515:1309#0	1
ILLUMINA-075005_0053_FC:3:1:7774:1315#0	1
ILLUMINA-075005_0053_FC:3:1:8743:1310#0	1
ILLUMINA-075005_0053_FC:3:1:9315:1309#0	1
ILLUMINA-075005_0053_FC:3:1:9461:1311#0	1
ILLUMINA-075005_0053_FC:3:1:9487:1309#0	1
ILLUMINA-075005_0053_FC:3:1:9752:1316#0	1
ILLUMINA-075005_0053_FC:3:1:9983:1312#0	1
ILLUMINA-075005_0053_FC:3:1:10563:1310#0	1
ILLUMINA-075005_0053_FC:3:1:10686:1309#0	1
ILLUMINA-075005_0053_FC:3:1:10981:1308#0	1
ILLUMINA-075005_0053_FC:3:1:11803:1311#0	1
ILLUMINA-075005_0053_FC:3:1:12269:1306#0	1
ILLUMINA-075005_0053_FC:3:1:12304:1307#0	1
ILLUMINA-075005_0053_FC:3:1:12534:1317#0	1
ILLUMINA-075005_0053_FC:3:1:12581:1316#0	1
ILLUMINA-075005_0053_FC:3:1:12689:1308#0	1
ILLUMINA-075005_0053_FC:3:1:13107:1313#0	1
ILLUMINA-075005_0053_FC:3:1:13152:1316#0	1
ILLUMINA-075005_0053_FC:3:1:13398:1306#0	1
ILLUMINA-075005_0053_FC:3:1:13604:1317#0	1
ILLUMINA-075005_0053_FC:3:1:14003:1312#0	1
ILLUMINA-075005_0053_FC:3:1:15076:1315#0	1
ILLUMINA-075005_0053_FC:3:1:15369:1309#0	1
ILLUMINA-075005_0053_FC:3:1:15556:1315#0	1
ILLUMINA-075005_0053_FC:3:1:15654:1316#0	1
ILLUMINA-075005_0053_FC:3:1:15940:1315#0	1
ILLUMINA-075005_0053_FC:3:1:16106:1313#0	1
ILLUMINA-075005_0053_FC:3:1:16166:1314#0	1
ILLUMINA-075005_0053_FC:3:1:16575:1316#0	1
ILLUMINA-075005_0053_FC:3:1:17414:1317#0	1
ILLUMINA-075005_0053_FC:3:1:17715:1307#0	1
ILLUMINA-075005_0053_FC:3:1:19028:1315#0	1
ILLUMINA-075005_0053_FC:3:1:19162:1316#0	1
ILLUMINA-075005_0053_FC:3:1:19403:1311#0	1
ILLUMINA-075005_0053_FC:3:1:1281:1327#0	1
ILLUMINA-075005_0053_FC:3:1:1362:1325#0	1
ILLUMINA-075005_0053_FC:3:1:1529:1321#0	1
